SAMPLES:	209238
BITSPERSAMPLE:	32
CHANNELS:	2
SAMPLERATE:	64000
NORMALIZED:	FALSE
0	1.52588e-005
1.52588e-005	0
0	0
1.52588e-005	1.52588e-005
1.52588e-005	0
-1.52588e-005	0
-1.52588e-005	0
1.52588e-005	-1.52588e-005
1.52588e-005	0
1.52588e-005	1.52588e-005
0	-1.52588e-005
-1.52588e-005	0
-1.52588e-005	0
-1.52588e-005	-3.05176e-005
-3.05176e-005	-3.05176e-005
0	0
1.52588e-005	0
0	0
0	0
-3.05176e-005	0
-4.57764e-005	0
0	-1.52588e-005
1.52588e-005	0
-1.52588e-005	1.52588e-005
-1.52588e-005	1.52588e-005
-1.52588e-005	0
-1.52588e-005	0
0	0
0	1.52588e-005
-1.52588e-005	0
-3.05176e-005	0
0	1.52588e-005
1.52588e-005	-1.52588e-005
0	-3.05176e-005
0	0
-1.52588e-005	0
-1.52588e-005	-1.52588e-005
-1.52588e-005	0
-3.05176e-005	1.52588e-005
-1.52588e-005	1.52588e-005
1.52588e-005	0
-1.52588e-005	0
-1.52588e-005	0
0	-1.52588e-005
-1.52588e-005	0
-1.52588e-005	1.52588e-005
1.52588e-005	-1.52588e-005
-1.52588e-005	0
-1.52588e-005	0
1.52588e-005	-3.05176e-005
0	-3.05176e-005
0	0
-1.52588e-005	-1.52588e-005
-1.52588e-005	-1.52588e-005
0	0
0	0
-1.52588e-005	-1.52588e-005
-1.52588e-005	0
-1.52588e-005	-1.52588e-005
-1.52588e-005	0
0	1.52588e-005
0	-1.52588e-005
0	-3.05176e-005
0	1.52588e-005
-1.52588e-005	0
-1.52588e-005	-1.52588e-005
0	-1.52588e-005
0	-1.52588e-005
0	-3.05176e-005
0	-1.52588e-005
-1.52588e-005	0
-1.52588e-005	0
0	-1.52588e-005
0	-1.52588e-005
0	0
0	1.52588e-005
-3.05176e-005	0
-1.52588e-005	-1.52588e-005
1.52588e-005	0
0	0
0	0
0	-1.52588e-005
-1.52588e-005	1.52588e-005
0	1.52588e-005
1.52588e-005	0
0	-1.52588e-005
0	-1.52588e-005
0	-3.05176e-005
0	0
-1.52588e-005	3.05176e-005
0	1.52588e-005
0	1.52588e-005
0	1.52588e-005
0	-3.05176e-005
0	-3.05176e-005
0	-1.52588e-005
-1.52588e-005	-1.52588e-005
1.52588e-005	0
0	0
-1.52588e-005	-1.52588e-005
1.52588e-005	-1.52588e-005
1.52588e-005	0
0	-1.52588e-005
0	0
0	1.52588e-005
-3.05176e-005	1.52588e-005
0	0
3.05176e-005	0
-1.52588e-005	0
-1.52588e-005	0
1.52588e-005	0
0	1.52588e-005
-3.05176e-005	1.52588e-005
-1.52588e-005	0
-1.52588e-005	0
0	-1.52588e-005
1.52588e-005	-1.52588e-005
-1.52588e-005	-1.52588e-005
-1.52588e-005	0
3.05176e-005	1.52588e-005
0	0
-3.05176e-005	0
-1.52588e-005	0
-1.52588e-005	0
-1.52588e-005	-3.05176e-005
0	-3.05176e-005
0	-1.52588e-005
0	0
1.52588e-005	1.52588e-005
1.52588e-005	0
0	-1.52588e-005
1.52588e-005	0
-1.52588e-005	1.52588e-005
0	1.52588e-005
0	0
0	0
0	0
3.05176e-005	1.52588e-005
1.52588e-005	1.52588e-005
0	1.52588e-005
0	3.05176e-005
0	1.52588e-005
0	0
1.52588e-005	1.52588e-005
1.52588e-005	1.52588e-005
0	0
-1.52588e-005	-1.52588e-005
-1.52588e-005	0
0	1.52588e-005
0	3.05176e-005
0	0
0	-1.52588e-005
0	-1.52588e-005
0	-1.52588e-005
-1.52588e-005	0
-1.52588e-005	0
1.52588e-005	1.52588e-005
0	1.52588e-005
0	1.52588e-005
3.05176e-005	0
1.52588e-005	1.52588e-005
0	0
1.52588e-005	-1.52588e-005
1.52588e-005	0
1.52588e-005	1.52588e-005
3.05176e-005	-1.52588e-005
0	-1.52588e-005
-1.52588e-005	-1.52588e-005
1.52588e-005	-1.52588e-005
0	0
0	1.52588e-005
3.05176e-005	1.52588e-005
1.52588e-005	3.05176e-005
1.52588e-005	1.52588e-005
1.52588e-005	0
0	1.52588e-005
1.52588e-005	1.52588e-005
3.05176e-005	0
1.52588e-005	1.52588e-005
0	3.05176e-005
1.52588e-005	-1.52588e-005
1.52588e-005	0
3.05176e-005	3.05176e-005
3.05176e-005	1.52588e-005
1.52588e-005	1.52588e-005
0	3.05176e-005
3.05176e-005	1.52588e-005
1.52588e-005	1.52588e-005
1.52588e-005	1.52588e-005
3.05176e-005	0
4.57764e-005	3.05176e-005
4.57764e-005	6.10352e-005
4.57764e-005	3.05176e-005
1.52588e-005	3.05176e-005
1.52588e-005	3.05176e-005
6.10352e-005	1.52588e-005
4.57764e-005	3.05176e-005
3.05176e-005	4.57764e-005
6.10352e-005	6.10352e-005
6.10352e-005	4.57764e-005
3.05176e-005	3.05176e-005
3.05176e-005	3.05176e-005
4.57764e-005	3.05176e-005
4.57764e-005	3.05176e-005
4.57764e-005	3.05176e-005
3.05176e-005	3.05176e-005
3.05176e-005	3.05176e-005
4.57764e-005	4.57764e-005
3.05176e-005	4.57764e-005
3.05176e-005	4.57764e-005
6.10352e-005	4.57764e-005
6.10352e-005	4.57764e-005
4.57764e-005	3.05176e-005
4.57764e-005	3.05176e-005
6.10352e-005	3.05176e-005
6.10352e-005	3.05176e-005
6.10352e-005	6.10352e-005
6.10352e-005	7.62939e-005
4.57764e-005	4.57764e-005
4.57764e-005	4.57764e-005
4.57764e-005	7.62939e-005
4.57764e-005	9.15527e-005
3.05176e-005	6.10352e-005
4.57764e-005	3.05176e-005
6.10352e-005	4.57764e-005
7.62939e-005	6.10352e-005
6.10352e-005	7.62939e-005
7.62939e-005	7.62939e-005
7.62939e-005	6.10352e-005
4.57764e-005	3.05176e-005
3.05176e-005	4.57764e-005
6.10352e-005	7.62939e-005
7.62939e-005	9.15527e-005
6.10352e-005	7.62939e-005
7.62939e-005	6.10352e-005
7.62939e-005	6.10352e-005
6.10352e-005	6.10352e-005
6.10352e-005	4.57764e-005
9.15527e-005	4.57764e-005
7.62939e-005	7.62939e-005
6.10352e-005	7.62939e-005
6.10352e-005	7.62939e-005
4.57764e-005	7.62939e-005
6.10352e-005	9.15527e-005
9.15527e-005	0.000106812
7.62939e-005	7.62939e-005
7.62939e-005	7.62939e-005
9.15527e-005	0.000106812
9.15527e-005	0.00012207
9.15527e-005	0.000106812
9.15527e-005	9.15527e-005
7.62939e-005	7.62939e-005
9.15527e-005	7.62939e-005
0.000106812	9.15527e-005
9.15527e-005	9.15527e-005
9.15527e-005	9.15527e-005
0.000106812	9.15527e-005
7.62939e-005	6.10352e-005
7.62939e-005	6.10352e-005
0.000106812	9.15527e-005
9.15527e-005	0.000106812
0.000106812	0.00012207
0.00012207	0.00012207
0.000106812	0.00012207
0.00012207	0.000106812
0.00012207	0.000106812
0.00012207	0.000106812
0.00012207	0.000106812
0.00012207	0.00012207
0.00012207	0.000137329
0.00012207	0.000106812
0.00012207	0.000106812
0.00012207	0.000152588
0.000137329	0.000152588
0.000152588	0.000137329
0.000167847	0.000137329
0.000152588	0.000152588
0.000106812	0.00012207
0.000106812	0.00012207
0.000137329	0.00012207
0.000152588	0.000137329
0.000167847	0.000137329
0.000152588	0.000152588
0.000152588	0.000167847
0.000167847	0.000152588
0.000137329	0.000106812
0.00012207	0.000137329
0.000152588	0.000183105
0.000152588	0.000152588
0.000106812	9.15527e-005
0.000106812	0.00012207
0.00012207	0.00012207
0.000106812	9.15527e-005
0.000137329	0.00012207
0.000152588	0.000167847
0.00012207	0.00012207
0.00012207	0.00012207
0.000152588	0.000167847
0.000137329	0.000167847
0.000167847	0.000167847
0.000198364	0.000183105
0.000167847	0.000183105
0.000152588	0.000167847
0.000183105	0.000183105
0.000183105	0.000183105
0.000183105	0.000183105
0.000183105	0.000183105
0.000167847	0.000198364
0.000167847	0.000183105
0.000183105	0.000198364
0.000183105	0.000213623
0.000183105	0.000198364
0.000198364	0.000198364
0.000213623	0.000183105
0.000213623	0.000198364
0.000228882	0.000213623
0.000228882	0.000198364
0.000198364	0.000183105
0.000183105	0.000198364
0.000198364	0.000213623
0.000198364	0.000183105
0.000183105	0.000152588
0.000183105	0.000167847
0.000183105	0.000198364
0.000198364	0.000213623
0.000198364	0.000183105
0.000198364	0.000183105
0.000213623	0.000213623
0.000228882	0.000244141
0.000198364	0.000228882
0.000198364	0.000198364
0.000183105	0.000198364
0.000167847	0.000198364
0.000213623	0.000198364
0.000213623	0.000213623
0.000167847	0.000198364
0.000183105	0.000198364
0.000198364	0.000198364
0.000167847	0.000183105
0.000198364	0.000198364
0.000183105	0.000198364
0.000167847	0.000167847
0.000213623	0.000167847
0.000198364	0.000198364
0.000167847	0.000198364
0.000167847	0.000183105
0.000167847	0.000183105
0.000183105	0.000183105
0.000183105	0.000183105
0.000167847	0.000183105
0.000167847	0.000198364
0.000167847	0.000167847
0.000152588	0.00012207
0.000137329	0.00012207
0.000137329	0.000167847
0.000167847	0.000183105
0.000213623	0.000213623
0.000213623	0.000213623
0.000213623	0.000198364
0.000228882	0.000213623
0.000213623	0.000228882
0.000213623	0.000228882
0.000228882	0.000228882
0.000213623	0.000228882
0.000198364	0.000213623
0.000198364	0.000213623
0.000198364	0.000213623
0.000198364	0.000198364
0.000167847	0.000167847
0.000167847	0.000167847
0.000167847	0.000198364
0.000167847	0.000213623
0.000213623	0.000213623
0.000228882	0.000213623
0.000213623	0.000198364
0.000274658	0.000259399
0.000305176	0.000289917
0.000274658	0.000259399
0.000244141	0.000274658
0.000274658	0.000289917
0.000289917	0.000244141
0.000289917	0.000244141
0.000305176	0.000289917
0.000335693	0.000289917
0.000305176	0.000289917
0.000259399	0.000274658
0.000259399	0.000244141
0.000289917	0.000274658
0.000289917	0.000305176
0.000259399	0.000274658
0.000259399	0.000244141
0.000289917	0.000289917
0.000289917	0.000289917
0.000259399	0.000274658
0.000259399	0.000274658
0.000305176	0.000289917
0.000305176	0.000305176
0.000244141	0.000259399
0.000228882	0.000213623
0.000244141	0.000244141
0.000274658	0.000305176
0.000274658	0.000289917
0.000274658	0.000274658
0.000289917	0.000289917
0.000305176	0.000305176
0.000335693	0.000335693
0.000366211	0.000350952
0.000366211	0.000350952
0.000350952	0.000335693
0.000335693	0.000335693
0.000335693	0.000335693
0.000366211	0.000350952
0.000320435	0.000335693
0.000244141	0.000274658
0.000259399	0.000259399
0.000274658	0.000274658
0.000244141	0.000274658
0.000274658	0.000305176
0.000305176	0.000320435
0.000305176	0.000320435
0.000305176	0.000320435
0.000305176	0.000320435
0.000305176	0.000320435
0.000320435	0.000305176
0.000305176	0.000274658
0.000320435	0.000305176
0.000335693	0.000350952
0.000289917	0.000289917
0.000274658	0.000259399
0.000366211	0.000350952
0.000366211	0.000366211
0.000289917	0.000274658
0.000289917	0.000274658
0.000335693	0.000350952
0.000350952	0.000350952
0.000320435	0.000320435
0.000305176	0.000289917
0.000320435	0.000305176
0.000320435	0.000320435
0.000289917	0.000305176
0.000289917	0.000289917
0.000305176	0.000305176
0.000305176	0.000305176
0.000289917	0.000320435
0.000320435	0.000335693
0.000350952	0.000350952
0.000320435	0.000320435
0.000320435	0.000289917
0.000350952	0.000320435
0.000335693	0.000335693
0.000366211	0.000350952
0.000396729	0.000366211
0.00038147	0.000366211
0.000350952	0.000335693
0.000335693	0.000335693
0.000335693	0.000350952
0.000350952	0.000366211
0.000335693	0.000335693
0.000305176	0.000305176
0.000305176	0.000320435
0.000335693	0.000350952
0.000335693	0.000335693
0.000335693	0.000335693
0.000335693	0.000350952
0.000305176	0.000320435
0.000305176	0.000320435
0.000366211	0.000366211
0.00038147	0.000396729
0.000350952	0.000396729
0.000335693	0.000350952
0.000289917	0.000259399
0.000274658	0.000259399
0.000366211	0.00038147
0.000427246	0.000427246
0.000366211	0.000366211
0.000305176	0.000350952
0.000335693	0.000366211
0.000350952	0.000335693
0.000350952	0.000335693
0.000366211	0.000396729
0.000366211	0.00038147
0.00038147	0.000396729
0.000411987	0.000427246
0.00038147	0.00038147
0.000366211	0.00038147
0.000427246	0.000442505
0.000442505	0.000411987
0.000366211	0.000350952
0.000350952	0.000396729
0.000396729	0.000411987
0.000396729	0.000396729
0.000396729	0.000411987
0.00038147	0.00038147
0.000320435	0.000335693
0.000289917	0.000305176
0.000320435	0.000320435
0.000366211	0.000366211
0.000396729	0.000396729
0.000411987	0.000411987
0.000442505	0.000411987
0.000457764	0.000427246
0.00038147	0.000366211
0.000350952	0.000320435
0.000366211	0.000335693
0.000366211	0.000366211
0.00038147	0.000366211
0.000442505	0.000396729
0.000473022	0.00050354
0.000457764	0.00050354
0.00038147	0.00038147
0.00038147	0.00038147
0.000457764	0.000488281
0.00038147	0.000396729
0.000274658	0.000259399
0.00038147	0.000366211
0.000457764	0.000473022
0.000427246	0.000411987
0.000411987	0.000396729
0.000396729	0.000411987
0.000335693	0.000335693
0.000305176	0.000305176
0.000289917	0.000289917
0.000289917	0.000274658
0.000305176	0.000320435
0.000289917	0.000320435
0.000274658	0.000289917
0.000320435	0.000320435
0.000305176	0.000305176
0.000305176	0.000259399
0.000350952	0.000335693
0.000396729	0.000411987
0.00038147	0.000396729
0.000320435	0.00038147
0.000274658	0.000335693
0.000335693	0.000335693
0.000396729	0.000411987
0.000411987	0.000442505
0.000457764	0.000457764
0.000473022	0.000488281
0.000366211	0.000411987
0.000305176	0.000350952
0.000350952	0.000335693
0.00038147	0.000350952
0.000350952	0.00038147
0.000366211	0.000396729
0.00038147	0.000396729
0.000350952	0.000366211
0.000320435	0.000350952
0.000366211	0.000411987
0.000457764	0.000457764
0.000442505	0.000442505
0.00038147	0.000396729
0.000396729	0.000396729
0.000488281	0.000488281
0.000518799	0.00050354
0.000427246	0.000442505
0.000396729	0.000427246
0.000457764	0.000473022
0.000457764	0.000442505
0.000396729	0.000396729
0.000335693	0.000350952
0.000320435	0.000335693
0.000396729	0.000411987
0.000518799	0.00050354
0.000534058	0.00050354
0.000457764	0.000442505
0.000396729	0.000396729
0.00038147	0.000411987
0.000396729	0.000396729
0.00038147	0.000335693
0.000350952	0.000366211
0.000335693	0.000350952
0.000350952	0.000305176
0.000427246	0.000427246
0.000488281	0.000518799
0.000488281	0.000473022
0.000457764	0.000427246
0.00038147	0.000366211
0.000305176	0.000289917
0.000274658	0.000274658
0.000320435	0.000335693
0.000350952	0.000366211
0.000350952	0.000350952
0.000320435	0.000350952
0.00038147	0.000396729
0.000427246	0.000442505
0.00038147	0.000396729
0.00038147	0.00038147
0.000442505	0.000473022
0.000427246	0.000473022
0.00038147	0.000396729
0.000396729	0.000411987
0.000305176	0.000335693
0.000183105	0.000152588
0.000198364	0.000152588
0.000274658	0.000259399
0.000274658	0.000259399
0.000305176	0.000289917
0.00038147	0.000396729
0.000396729	0.000411987
0.000335693	0.000335693
0.000274658	0.000259399
0.000305176	0.000335693
0.000396729	0.000427246
0.000457764	0.000457764
0.000488281	0.00050354
0.000427246	0.000488281
0.000396729	0.000427246
0.000457764	0.000488281
0.000396729	0.000427246
0.000228882	0.000213623
0.000259399	0.000259399
0.000350952	0.00038147
0.000396729	0.00038147
0.000427246	0.000427246
0.000396729	0.000411987
0.000350952	0.000335693
0.000396729	0.000366211
0.000411987	0.000396729
0.000396729	0.000366211
0.000396729	0.00038147
0.000350952	0.00038147
0.000320435	0.00038147
0.000350952	0.00038147
0.000259399	0.000228882
4.57764e-005	1.52588e-005
6.10352e-005	6.10352e-005
0.000259399	0.000244141
0.000305176	0.000289917
0.000244141	0.000259399
0.000289917	0.000305176
0.000305176	0.000305176
0.000228882	0.000213623
0.000259399	0.000274658
0.000366211	0.00038147
0.00038147	0.000350952
0.000350952	0.000335693
0.000350952	0.000350952
0.000305176	0.000289917
0.000274658	0.000320435
0.000411987	0.000457764
0.000534058	0.000473022
0.000366211	0.000366211
0.000198364	0.000274658
0.000350952	0.000350952
0.000488281	0.000442505
0.000350952	0.000335693
0.000305176	0.000289917
0.000396729	0.000411987
0.000320435	0.000335693
0.000198364	0.000152588
9.15527e-005	0.000106812
4.57764e-005	9.15527e-005
9.15527e-005	4.57764e-005
0.00012207	7.62939e-005
0.00012207	0.000137329
0.000152588	0.000183105
0.00012207	0.000198364
0.000137329	0.000198364
0.000274658	0.000335693
0.000259399	0.000366211
0.000198364	0.000228882
0.000259399	0.000244141
0.000305176	0.000320435
0.000274658	0.000244141
0.000259399	0.000213623
0.000228882	0.000274658
0.000259399	0.000289917
0.000366211	0.000350952
0.000244141	0.000305176
6.10352e-005	7.62939e-005
0.000106812	4.57764e-005
0.000106812	0.000106812
-3.05176e-005	1.52588e-005
3.05176e-005	3.05176e-005
9.15527e-005	7.62939e-005
-4.57764e-005	-7.62939e-005
-0.00012207	-0.000106812
-7.62939e-005	0
-7.62939e-005	-9.15527e-005
-0.000152588	-0.000213623
-0.000244141	-0.000244141
-0.000305176	-0.000289917
-0.000305176	-0.000289917
-0.000137329	-7.62939e-005
9.15527e-005	0.00012207
9.15527e-005	7.62939e-005
-6.10352e-005	-9.15527e-005
-7.62939e-005	-0.00012207
-3.05176e-005	-4.57764e-005
-0.000106812	-0.00012207
-0.000274658	-0.000320435
-0.000305176	-0.000320435
-0.000198364	-0.000167847
-0.000305176	-0.000289917
-0.000411987	-0.000411987
-0.00012207	-0.000137329
-6.10352e-005	-7.62939e-005
-0.000366211	-0.000335693
-0.000244141	-0.000228882
9.15527e-005	7.62939e-005
1.52588e-005	6.10352e-005
0	4.57764e-005
0.000152588	0.000106812
4.57764e-005	6.10352e-005
-0.00012207	0
-7.62939e-005	-3.05176e-005
6.10352e-005	6.10352e-005
0.000167847	0.000198364
7.62939e-005	0.000106812
-6.10352e-005	-1.52588e-005
-6.10352e-005	-3.05176e-005
-0.000152588	-0.000137329
-0.00012207	-4.57764e-005
7.62939e-005	0.000152588
1.52588e-005	-1.52588e-005
-0.000137329	-0.000198364
-0.00012207	-7.62939e-005
-0.000167847	-6.10352e-005
-0.000320435	-0.000274658
-0.000305176	-0.00038147
-0.00012207	-0.000213623
0.000106812	0.000106812
0.000228882	0.000228882
4.57764e-005	-1.52588e-005
-0.000183105	-0.000228882
-0.00012207	-0.00012207
4.57764e-005	9.15527e-005
0.00012207	0.000259399
0.000244141	0.000320435
0.00038147	0.000366211
0.000411987	0.000457764
0.000350952	0.000457764
0.000305176	0.000366211
0.000335693	0.000350952
0.000350952	0.000335693
0.000244141	0.000274658
0.000137329	0.000198364
0.000137329	0.00012207
0.000137329	0.000152588
0.00012207	0.000152588
0.000152588	0.00012207
0.000320435	0.000320435
0.000473022	0.000442505
0.000411987	0.000274658
0.000289917	0.000228882
0.000213623	0.000228882
0.000167847	0.000167847
0.000259399	0.000350952
0.000289917	0.00038147
0.000183105	0.000183105
0.000289917	0.000320435
0.000442505	0.000457764
0.000305176	0.000259399
0.000228882	0.000274658
0.00038147	0.000457764
0.000305176	0.000335693
9.15527e-005	9.15527e-005
0.000137329	9.15527e-005
0.000244141	0.000198364
0.000228882	0.000228882
0.000244141	0.000244141
0.000335693	0.000274658
0.00038147	0.000259399
0.000274658	0.000137329
0.000152588	0.000106812
0.000198364	0.000259399
0.000259399	0.000259399
0.000228882	0.000152588
0.000228882	0.000167847
1.52588e-005	3.05176e-005
-0.00038147	-0.00038147
-0.00038147	-0.000411987
-0.000198364	-0.000244141
-0.000350952	-0.000366211
-0.000396729	-0.00038147
-0.000213623	-0.000183105
-0.000198364	-0.000198364
-0.00012207	-0.000167847
9.15527e-005	3.05176e-005
-3.05176e-005	-6.10352e-005
-0.000350952	-0.000335693
-0.000305176	-0.000274658
1.52588e-005	3.05176e-005
9.15527e-005	-1.52588e-005
-0.000137329	-0.000289917
-0.000244141	-0.000213623
-0.000137329	-3.05176e-005
-3.05176e-005	-7.62939e-005
7.62939e-005	-3.05176e-005
6.10352e-005	-3.05176e-005
-0.00012207	-0.000228882
-0.00012207	-0.000152588
-6.10352e-005	0
-0.000305176	-0.000320435
-0.000518799	-0.000534058
-0.000350952	-0.000213623
-0.000167847	-4.57764e-005
-0.000167847	-0.000244141
-0.000137329	-0.000259399
-9.15527e-005	-0.00012207
3.05176e-005	7.62939e-005
0.000259399	0.000259399
0.000137329	0.000106812
-0.000106812	-9.15527e-005
6.10352e-005	4.57764e-005
-1.52588e-005	-3.05176e-005
-0.000274658	-0.000259399
3.05176e-005	-3.05176e-005
0.000106812	-4.57764e-005
-0.000350952	-0.000457764
-0.000198364	-0.000274658
0.000152588	7.62939e-005
-0.000198364	-0.000244141
-0.000488281	-0.000518799
-0.000213623	-0.000259399
-3.05176e-005	-6.10352e-005
-0.000106812	-0.000137329
-0.000167847	-0.000213623
-0.000259399	-0.000305176
-0.00050354	-0.000564575
-0.000747681	-0.000793457
-0.000595093	-0.000579834
-0.000305176	-0.000289917
-0.000366211	-0.000442505
-0.000396729	-0.000457764
-9.15527e-005	-7.62939e-005
4.57764e-005	0
3.05176e-005	-7.62939e-005
-4.57764e-005	0
-0.000198364	-0.000137329
-0.00012207	-0.000198364
-0.000228882	-0.000274658
-0.000778198	-0.000747681
-0.000640869	-0.000732422
-0.000137329	-0.000244141
-0.000442505	-0.000411987
-0.000640869	-0.000656128
-0.000320435	-0.000427246
-0.000549316	-0.000549316
-0.000839233	-0.000854492
-0.000564575	-0.000762939
-0.00050354	-0.000686646
-0.000747681	-0.000762939
-0.00088501	-0.000930786
-0.000961304	-0.00111389
-0.000793457	-0.000915527
-0.000473022	-0.000579834
-0.000549316	-0.000534058
-0.000549316	-0.00050354
-0.000152588	-0.000228882
-0.000106812	-0.000106812
-0.000366211	-0.000259399
-0.000213623	-0.000228882
-0.000137329	-0.000167847
-0.000595093	-0.000534058
-0.000823975	-0.000793457
-0.000564575	-0.00050354
-0.000518799	-0.000457764
-0.000900269	-0.000991821
-0.00120544	-0.00119019
-0.00119019	-0.000976563
-0.00105286	-0.000961304
-0.000823975	-0.000900269
